"ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","District","Ward","Community Area","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"28333","JH399620","08/23/2024 11:28:00 PM","079XX S PHILLIPS AVE","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","false","false","0422","004","7","46","01A","1193902","1852899","2024","08/31/2024 03:41:45 PM","41.751295075","-87.56501008","(41.751295075, -87.56501008)"
"28332","JH399257","08/23/2024 05:28:00 PM","007XX N LEAMINGTON AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","1531","015","37","25","01A","1141889","1904456","2024","03/25/2025 03:50:10 PM","41.893891869","-87.754340898","(41.893891869, -87.754340898)"
"28340","JH397154","08/23/2024 03:47:00 PM","010XX N LAKE SHORE DR","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1824","018","42","8","01A","1177305","1907265","2024","08/31/2024 03:41:45 PM","41.900870422","-87.624184899","(41.900870422, -87.624184899)"
"28331","JH398027","08/22/2024 08:06:00 PM","075XX S KINGSTON AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0421","004","7","43","01A","1194501","1855552","2024","08/30/2024 03:41:11 PM","41.758560412","-87.562728003","(41.758560412, -87.562728003)"
"28330","JH398022","08/22/2024 04:38:00 PM","013XX E 53RD ST","0110","HOMICIDE","FIRST DEGREE MURDER","PARK PROPERTY","true","false","0234","002","5","41","01A","1186020","1870394","2024","02/10/2026 03:42:19 PM","41.799492391","-87.593341663","(41.799492391, -87.593341663)"
"28416","JH392514","08/22/2024 05:24:00 AM","038XX N MARSHFIELD AVE","0110","HOMICIDE","FIRST DEGREE MURDER","AUTO","false","false","1922","019","47","6","01A","1164634","1925584","2024","10/12/2024 03:40:09 PM","41.951416839","-87.670205767","(41.951416839, -87.670205767)"
"28328","JH396576","08/21/2024 02:01:00 PM","020XX W 79TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","PARKING LOT","true","false","0611","006","18","71","01A","1163950","1852256","2024","06/04/2026 03:41:32 PM","41.75021214","-87.674787293","(41.75021214, -87.674787293)"
"28329","JH392376","08/21/2024 10:20:00 AM","018XX S LOOMIS ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","1233","012","25","31","01A","1167323","1891383","2024","08/28/2025 03:45:29 PM","41.857509563","-87.661306034","(41.857509563, -87.661306034)"
"28327","JH395836","08/20/2024 07:29:00 PM","051XX S ASHLAND AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0932","009","16","61","01A","1166543","1870673","2024","12/25/2024 03:40:12 PM","41.800695909","-87.664760681","(41.800695909, -87.664760681)"
"28326","JH395645","08/20/2024 05:41:00 PM","003XX W 75TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0731","007","6","69","01A","1175143","1855216","2024","08/28/2024 03:40:53 PM","41.758092329","-87.633682992","(41.758092329, -87.633682992)"
"28324","JH394755","08/19/2024 11:00:00 PM","048XX W WEST END AVE","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","true","false","1532","015","28","25","01A","1143906","1900541","2024","09/06/2025 03:52:07 PM","41.883111059","-87.747031272","(41.883111059, -87.747031272)"
"28322","JH394408","08/19/2024 08:39:00 PM","038XX W 26TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","1031","010","22","30","01A","1151231","1886451","2024","10/09/2024 03:40:41 PM","41.844305985","-87.720502583","(41.844305985, -87.720502583)"
"28323","JH394550","08/19/2024 07:23:00 PM","006XX W 69TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0732","007","6","68","01A","1173059","1859135","2024","09/20/2024 03:40:27 PM","41.768892795","-87.641205046","(41.768892795, -87.641205046)"
"28321","JH394033","08/19/2024 12:13:00 PM","082XX S SOUTH SHORE DR","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","false","false","0424","004","7","46","01A","1198580","1851009","2024","08/27/2024 03:41:12 PM","41.745992869","-87.54793111","(41.745992869, -87.54793111)"
"28320","JH392998","08/18/2024 03:26:00 PM","039XX W MADISON ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1122","011","28","26","01A","1150196","1899724","2024","08/26/2024 03:40:56 PM","41.880748878","-87.72395515","(41.880748878, -87.72395515)"
"28319","JH392174","08/17/2024 09:37:00 PM","067XX S LOOMIS BLVD","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0725","007","16","67","01A","1168159","1860018","2024","08/25/2024 03:41:14 PM","41.77142266","-87.659140679","(41.77142266, -87.659140679)"
"28318","JH391763","08/17/2024 03:02:00 PM","000XX S LAVERGNE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","PARKING LOT","true","false","1533","015","28","25","01A","1143267","1899452","2024","08/25/2024 03:41:14 PM","41.880134665","-87.749404952","(41.880134665, -87.749404952)"
"28316","JH391226","08/17/2024 05:18:00 AM","047XX W POLK ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1131","011","24","25","01A","1144893","1895943","2024","08/25/2024 03:41:14 PM","41.870475027","-87.74352294","(41.870475027, -87.74352294)"
"28317","JH391109","08/17/2024 01:08:00 AM","045XX S CHAMPLAIN AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0221","002","3","38","01A","1181464","1875157","2024","08/25/2024 03:41:14 PM","41.812668867","-87.609902474","(41.812668867, -87.609902474)"
"28315","JH389967","08/16/2024 07:13:00 AM","079XX S WABASH AVE","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","false","false","0623","006","6","44","01A","1178087","1852427","2024","08/24/2024 03:41:05 PM","41.750372783","-87.622977996","(41.750372783, -87.622977996)"
"28314","JH388910","08/15/2024 10:49:00 AM","011XX N LAWNDALE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1112","011","36","23","01A","1151493","1907632","2024","08/23/2024 03:40:57 PM","41.902423869","-87.718984731","(41.902423869, -87.718984731)"
"28313","JH388590","08/15/2024 02:13:00 AM","078XX S EAST END AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","true","0414","004","8","43","01A","1188898","1853331","2024","01/02/2025 03:40:47 PM","41.752601682","-87.583333183","(41.752601682, -87.583333183)"
"28312","JH388208","08/14/2024 06:45:00 PM","034XX W FRANKLIN BLVD","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1121","011","27","23","01A","1153439","1903122","2024","08/22/2024 03:41:28 PM","41.89000953","-87.711956698","(41.89000953, -87.711956698)"
"28311","JH386149","08/13/2024 09:35:00 AM","057XX W CHICAGO AVE","0110","HOMICIDE","FIRST DEGREE MURDER","GAS STATION","false","false","1511","015","29","25","01A","1137702","1904755","2024","08/21/2024 03:41:12 PM","41.894788866","-87.769711392","(41.894788866, -87.769711392)"
"28310","JH385414","08/12/2024 04:43:00 PM","048XX W MADISON ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1533","015","28","25","01A","1144161","1899586","2024","08/20/2024 03:41:27 PM","41.880485639","-87.746118882","(41.880485639, -87.746118882)"
"28309","JH384470","08/12/2024 01:30:00 AM","060XX N KENMORE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","false","2433","024","48","77","01A","1168152","1940164","2024","10/22/2025 03:41:08 PM","41.991349382","-87.656850554","(41.991349382, -87.656850554)"
"28484","JF115268","08/11/2024 12:42:00 PM","011XX N RIDGEWAY AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1112","011","27","23","01A","1151161","1907619","2024","11/20/2024 03:41:17 PM","41.902394713","-87.72020457","(41.902394713, -87.72020457)"
"28306","JH380746","08/08/2024 10:28:00 PM","034XX W DOUGLAS BLVD","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","false","false","1021","010","24","29","01A","1153696","1893244","2024","08/16/2024 03:41:00 PM","41.862898145","-87.711275792","(41.862898145, -87.711275792)"
"28307","JH380746","08/08/2024 10:22:00 PM","034XX W DOUGLAS BLVD","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","false","false","1021","010","24","29","01A","1153696","1893244","2024","08/16/2024 03:41:00 PM","41.862898145","-87.711275792","(41.862898145, -87.711275792)"
"28305","JH380412","08/08/2024 05:26:00 PM","049XX W JACKSON BLVD","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","true","1533","015","28","25","01A","1143696","1898221","2024","12/17/2024 03:40:47 PM","41.87674863","-87.747860529","(41.87674863, -87.747860529)"
"28308","JH379800","08/08/2024 07:38:00 AM","080XX S MARSHFIELD AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","false","0611","006","17","71","01A","1166742","1851339","2024","06/12/2025 03:56:08 PM","41.747636666","-87.664582243","(41.747636666, -87.664582243)"
"28304","JH378534","08/07/2024 09:48:00 AM","031XX W MADISON ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1124","011","28","27","01A","1155497","1899851","2024","08/15/2024 03:41:42 PM","41.880992442","-87.704486793","(41.880992442, -87.704486793)"
"28303","JH377147","08/06/2024 09:17:00 AM","096XX S MERRILL AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0431","004","7","51","01A","1192364","1841420","2024","08/14/2024 03:41:26 PM","41.719833198","-87.571018575","(41.719833198, -87.571018575)"
"28301","JH375977","08/05/2024 12:55:00 PM","013XX S SPRINGFIELD AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1011","010","24","29","01A","1150592","1893539","2024","08/13/2024 03:41:25 PM","41.863768811","-87.722662632","(41.863768811, -87.722662632)"
"28300","JH372847","08/04/2024 01:17:00 PM","031XX W MADISON ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1222","012","28","27","01A","1155520","1899851","2024","08/12/2024 03:41:24 PM","41.88099198","-87.704402338","(41.88099198, -87.704402338)"
"28299","JH374255","08/04/2024 03:06:00 AM","021XX S CANAL ST","0110","HOMICIDE","FIRST DEGREE MURDER","PARKING LOT","false","false","0914","009","11","34","01A","1173530","1890063","2024","08/12/2024 03:41:24 PM","41.853751811","-87.638562073","(41.853751811, -87.638562073)"
"28837","JH365531","08/03/2024 11:59:00 PM","007XX E 133RD PL","0110","HOMICIDE","FIRST DEGREE MURDER","HOUSE","true","false","0533","005","10","54","01A","1184007","1817026","2024","04/22/2026 03:41:10 PM","41.653091764","-87.602385641","(41.653091764, -87.602385641)"
"28298","JH373926","08/03/2024 08:46:00 PM","016XX N LARAMIE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","2533","025","37","25","01A","1141470","1910225","2024","08/11/2024 03:41:28 PM","41.909730421","-87.755737112","(41.909730421, -87.755737112)"
"28297","JH373821","08/03/2024 07:10:00 PM","048XX S WINCHESTER AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0931","009","15","61","01A","1164171","1872522","2024","01/26/2025 03:40:46 PM","41.805820086","-87.673407538","(41.805820086, -87.673407538)"
"28296","JH373821","08/03/2024 06:48:00 PM","048XX S WINCHESTER AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0931","009","15","61","01A","1164171","1872522","2024","01/26/2025 03:40:46 PM","41.805820086","-87.673407538","(41.805820086, -87.673407538)"
"28295","JH372907","08/03/2024 11:22:00 AM","013XX S HARDING AVE","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","false","false","1011","010","24","29","01A","1150261","1893491","2024","08/11/2024 03:41:28 PM","41.863643548","-87.723878976","(41.863643548, -87.723878976)"
"28302","JH367021","07/30/2024 04:36:00 PM","071XX S CORNELL AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0324","003","7","43","01A","1188469","1857983","2024","08/09/2024 03:40:30 PM","41.765377436","-87.584756922","(41.765377436, -87.584756922)"
"28294","JH367947","07/30/2024 01:04:00 PM","007XX W 72ND ST","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","false","false","0732","007","6","68","01A","1172786","1857137","2024","08/07/2024 03:41:02 PM","41.763416067","-87.642264569","(41.763416067, -87.642264569)"
"28293","JH367407","07/30/2024 01:51:00 AM","005XX E 67TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","GAS STATION","true","false","0321","003","6","42","01A","1180834","1860702","2024","08/07/2024 03:41:02 PM","41.773017577","-87.61265777","(41.773017577, -87.61265777)"
"28291","JH367223","07/29/2024 09:33:00 PM","098XX S AVENUE J","0110","HOMICIDE","FIRST DEGREE MURDER","HOUSE","false","false","0432","004","10","52","01A","1202459","1840440","2024","08/06/2024 03:40:49 PM","41.716892763","-87.534077629","(41.716892763, -87.534077629)"
"28290","JH365966","07/29/2024 04:51:00 AM","003XX E 115TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0531","005","9","49","01A","1180785","1828779","2024","09/16/2024 03:40:53 PM","41.685418127","-87.613815583","(41.685418127, -87.613815583)"
"28287","JH363392","07/27/2024 04:59:00 PM","078XX S CORNELL AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0411","004","8","43","01A","1188598","1853323","2024","08/04/2024 03:41:35 PM","41.7525869","-87.584432797","(41.7525869, -87.584432797)"
"28289","JH355079","07/27/2024 12:35:00 PM","071XX S CRANDON AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0334","003","5","43","01A","1192784","1858085","2024","02/19/2025 03:42:43 PM","41.765553194","-87.568938063","(41.765553194, -87.568938063)"
"28288","JH363558","07/27/2024 04:34:00 AM","049XX W MADISON ST","0110","HOMICIDE","FIRST DEGREE MURDER","PARKING LOT","true","false","1533","015","28","25","01A","1143190","1899563","2024","12/04/2024 03:40:28 PM","41.8804407","-87.749684919","(41.8804407, -87.749684919)"
"28286","JH363395","07/26/2024 11:49:00 PM","001XX N LAMON AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","true","1532","015","28","25","01A","1143683","1900784","2024","01/31/2026 03:41:08 PM","41.883782058","-87.747844062","(41.883782058, -87.747844062)"
"28285","JH362433","07/26/2024 12:06:00 PM","025XX W 46TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0922","009","15","58","01A","1160088","1874086","2024","08/03/2024 03:40:46 PM","41.810196952","-87.688339453","(41.810196952, -87.688339453)"
"28284","JH362433","07/26/2024 11:28:00 AM","025XX W 46TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0922","009","15","58","01A","1160088","1874086","2024","08/03/2024 03:40:46 PM","41.810196952","-87.688339453","(41.810196952, -87.688339453)"
"28282","JH361934","07/25/2024 10:18:00 PM","071XX S STATE ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0323","003","6","69","01A","1177522","1857679","2024","08/02/2024 03:41:11 PM","41.764797653","-87.624889913","(41.764797653, -87.624889913)"
"28281","JH360732","07/25/2024 02:10:00 AM","061XX S DR MARTIN LUTHER KING JR DR","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","true","false","0311","003","20","40","01A","1179975","1864375","2024","06/06/2025 03:41:04 PM","41.783116362","-87.615694257","(41.783116362, -87.615694257)"
"28283","JH336614","07/24/2024 06:22:00 PM","037XX S STATE ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0213","002","3","35","01A","1176904","1880379","2024","08/01/2024 03:40:48 PM","41.827102603","-87.626470891","(41.827102603, -87.626470891)"
"28279","JH359226","07/24/2024 01:30:00 AM","063XX S CARPENTER ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0724","007","16","68","01A","1170401","1862805","2024","08/01/2024 03:40:48 PM","41.779022004","-87.650841205","(41.779022004, -87.650841205)"
"28278","JH357369","07/22/2024 04:07:00 PM","041XX W CERMAK RD","0110","HOMICIDE","FIRST DEGREE MURDER","YARD","false","false","1012","010","24","29","01A","1149337","1889062","2024","07/30/2024 03:41:21 PM","41.851507778","-87.727385695","(41.851507778, -87.727385695)"
"28277","JH356891","07/22/2024 11:23:00 AM","067XX S OGLESBY AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","true","0331","003","5","43","01A","1192927","1860743","2024","11/23/2024 03:40:46 PM","41.772843454","-87.568327278","(41.772843454, -87.568327278)"
"28276","JH356551","07/22/2024 02:36:00 AM","098XX S ELLIS AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0511","005","8","50","01A","1184622","1839918","2024","07/30/2024 03:41:21 PM","41.715896153","-87.599421879","(41.715896153, -87.599421879)"
"28274","JH355373","07/21/2024 04:45:00 AM","076XX S HALSTED ST","0110","HOMICIDE","FIRST DEGREE MURDER","GAS STATION","true","false","0621","006","17","71","01A","1172289","1854291","2024","07/29/2024 03:41:31 PM","41.755617231","-87.644169735","(41.755617231, -87.644169735)"
"28273","JH344441","07/20/2024 04:14:00 PM","013XX W 47TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0933","009","20","61","01A","1168027","1873594","2024","07/28/2024 03:41:42 PM","41.808679656","-87.65923435","(41.808679656, -87.65923435)"
"28272","JH353201","07/19/2024 12:20:00 PM","121XX S HARVARD AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0523","005","9","53","01A","1176145","1824335","2024","10/01/2024 03:40:39 PM","41.67332819","-87.630934077","(41.67332819, -87.630934077)"
"28280","JH348506","07/17/2024 12:15:00 PM","043XX W NORTH AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","2534","025","36","23","01A","1147332","1910284","2024","07/27/2024 03:40:15 PM","41.909781983","-87.734200848","(41.909781983, -87.734200848)"
"28270","JH348609","07/16/2024 03:28:00 AM","033XX W LAWRENCE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","1713","017","33","14","01A","1153068","1931690","2024","12/30/2025 03:40:56 PM","41.968409802","-87.712559593","(41.968409802, -87.712559593)"
"28269","JH270801","07/15/2024 06:20:00 AM","002XX E 116TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","HOUSE","true","false","0532","005","9","53","01A","1179783","1827737","2024","05/13/2025 03:41:07 PM","41.682581635","-87.617515338","(41.682581635, -87.617515338)"
"28268","JH347163","07/15/2024 02:30:00 AM","012XX E 71ST ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0321","003","5","69","01A","1185453","1858150","2024","07/20/2025 03:41:57 PM","41.765907195","-87.595806104","(41.765907195, -87.595806104)"
"28265","JH346850","07/14/2024 06:50:00 PM","018XX W 88TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","2221","022","18","71","01A","1165490","1846318","2024","05/13/2025 03:41:07 PM","41.73388491","-87.669311927","(41.73388491, -87.669311927)"
